1824	6323	HG02069.SG	HG02069	0	present	Vietnam	10.8	106.65	592823	South Asia
1825	6324	HG02070.SG	HG02070	0	present	Vietnam	10.8	106.65	593579	South Asia
1826	6325	HG02072.SG	HG02072	0	present	Vietnam	10.8	106.65	592989	South Asia
1827	6326	HG02073.SG	HG02073	0	present	Vietnam	10.8	106.65	593590	South Asia
1828	6327	HG02075.SG	HG02075	0	present	Vietnam	10.8	106.65	593021	South Asia
1829	6328	HG02076.SG	HG02076	0	present	Vietnam	10.8	106.65	593611	South Asia
1830	6329	HG02078.SG	HG02078	0	present	Vietnam	10.8	106.65	593030	South Asia
1831	6330	HG02079.SG	HG02079	0	present	Vietnam	10.8	106.65	593592	South Asia
1832	6331	HG02081.SG	HG02081	0	present	Vietnam	10.8	106.65	591029	South Asia
1833	6332	HG02082.SG	HG02082	0	present	Vietnam	10.8	106.65	593155	South Asia
1834	6333	HG02084.SG	HG02084	0	present	Vietnam	10.8	106.65	589960	South Asia
1835	6334	HG02085.SG	HG02085	0	present	Vietnam	10.8	106.65	592725	South Asia
1836	6335	HG02086.SG	HG02086	0	present	Vietnam	10.8	106.65	591892	South Asia
1837	6336	HG02087.SG	HG02087	0	present	Vietnam	10.8	106.65	588950	South Asia
1838	6337	HG02088.SG	HG02088	0	present	Vietnam	10.8	106.65	584735	South Asia
1839	6338	HG02089.SG	HG02089	0	present	Peru	..	..	592320	South America
1840	6339	HG02090.SG	HG02090	0	present	Peru	..	..	586035	South America
1841	6340	HG02095.SG	HG02095	0	present	Barbados	..	..	591958	South America
1842	6341	HG02102.SG	HG02102	0	present	Peru	..	..	591889	South America
1843	6342	HG02104.SG	HG02104	0	present	Peru	..	..	592881	South America
1844	6343	HG02105.SG	HG02105	0	present	Peru	..	..	576483	South America
1845	6344	HG02107.SG	HG02107	0	present	Barbados	..	..	593561	South America
1846	6345	HG02108.SG	HG02108	0	present	Barbados	..	..	585678	South America
1847	6346	HG02111.SG	HG02111	0	present	Barbados	..	..	585320	South America
1848	6347	HG02113.SG	HG02113	0	present	Vietnam	10.8	106.65	591643	South Asia
1849	6348	HG02116.SG	HG02116	0	present	Vietnam	10.8	106.65	586271	South Asia
1850	6349	HG02121.SG	HG02121	0	present	Vietnam	10.8	106.65	585466	South Asia
1851	6350	HG02122.SG	HG02122	0	present	Vietnam	10.8	106.65	590319	South Asia
1852	6351	HG02127.SG	HG02127	0	present	Vietnam	10.8	106.65	589282	South Asia
1853	6352	HG02128.SG	HG02128	0	present	Vietnam	10.8	106.65	591498	South Asia
1854	6353	HG02130.SG	HG02130	0	present	Vietnam	10.8	106.65	581153	South Asia
1855	6354	HG02131.SG	HG02131	0	present	Vietnam	10.8	106.65	580930	South Asia
1856	6355	HG02133.SG	HG02133	0	present	Vietnam	10.8	106.65	582280	South Asia
1857	6356	HG02134.SG	HG02134	0	present	Vietnam	10.8	106.65	588180	South Asia
1858	6357	HG02136.SG	HG02136	0	present	Vietnam	10.8	106.65	580456	South Asia
1859	6358	HG02137.SG	HG02137	0	present	Vietnam	10.8	106.65	583334	South Asia
1860	6359	HG02138.SG	HG02138	0	present	Vietnam	10.8	106.65	592926	South Asia
1861	6360	HG02139.SG	HG02139	0	present	Vietnam	10.8	106.65	591336	South Asia
1862	6361	HG02140.SG	HG02140	0	present	Vietnam	10.8	106.65	590364	South Asia
1863	6362	HG02141.SG	HG02141	0	present	Vietnam	10.8	106.65	592989	South Asia
1864	6363	HG02142.SG	HG02142	0	present	Vietnam	10.8	106.65	589574	South Asia
1865	6364	HG02143.SG	HG02143	0	present	Barbados	..	..	586197	South America
1866	6365	HG02144.SG	HG02144	0	present	Barbados	..	..	588225	South America
1867	6366	HG02146.SG	HG02146	0	present	Peru	..	..	583760	South America
1868	6367	HG02147.SG	HG02147	0	present	Peru	..	..	587930	South America
1869	6368	HG02150.SG	HG02150	0	present	Peru	..	..	592473	South America
1870	6369	HG02151.SG	HG02151	0	present	China	..	..	590541	North Asia
1871	6370	HG02152.SG	HG02152	0	present	China	..	..	574439	North Asia
1872	6371	HG02153.SG	HG02153	0	present	China	..	..	572967	North Asia
1873	6372	HG02154.SG	HG02154	0	present	China	..	..	580944	North Asia
1874	6373	HG02155.SG	HG02155	0	present	China	..	..	583562	North Asia
1875	6374	HG02156.SG	HG02156	0	present	China	..	..	579259	North Asia
1876	6375	HG02164.SG	HG02164	0	present	China	..	..	580435	North Asia
1877	6376	HG02165.SG	HG02165	0	present	China	..	..	578614	North Asia
1878	6377	HG02166.SG	HG02166	0	present	China	..	..	582789	North Asia
1879	6378	HG02178.SG	HG02178	0	present	China	..	..	582564	North Asia
1880	6379	HG02179.SG	HG02179	0	present	China	..	..	576938	North Asia
1881	6380	HG02180.SG	HG02180	0	present	China	..	..	577887	North Asia
1882	6381	HG02181.SG	HG02181	0	present	China	..	..	585910	North Asia
1883	6382	HG02182.SG	HG02182	0	present	China	..	..	577631	North Asia
1884	6383	HG02184.SG	HG02184	0	present	China	..	..	577103	North Asia
1885	6384	HG02185.SG	HG02185	0	present	China	..	..	583832	North Asia
1886	6385	HG02186.SG	HG02186	0	present	China	..	..	583992	North Asia
1887	6386	HG02187.SG	HG02187	0	present	China	..	..	573745	North Asia
1888	6387	HG02188.SG	HG02188	0	present	China	..	..	561597	North Asia
1889	6388	HG02190.SG	HG02190	0	present	China	..	..	583878	North Asia
1890	6389	HG02215.SG	HG02215	0	present	Great Britain	..	..	587814	Central Europe
1891	6390	HG02219.SG	HG02219	0	present	Spain	..	..	590636	South West Europe
1892	6391	HG02220.SG	HG02220	0	present	Spain	..	..	579812	South West Europe
1893	6392	HG02221.SG	HG02221	0	present	Spain	..	..	585558	South West Europe
1894	6393	HG02223.SG	HG02223	0	present	Spain	..	..	559237	South West Europe
1895	6394	HG02224.SG	HG02224	0	present	Spain	..	..	557087	South West Europe
1896	6395	HG02230.SG	HG02230	0	present	Spain	..	..	567333	South West Europe
1897	6396	HG02231.SG	HG02231	0	present	Spain	..	..	580781	South West Europe
1898	6397	HG02232.SG	HG02232	0	present	Spain	..	..	588579	South West Europe
1899	6398	HG02233.SG	HG02233	0	present	Spain	..	..	589609	South West Europe
1900	6399	HG02235.SG	HG02235	0	present	Spain	..	..	586796	South West Europe
1901	6400	HG02236.SG	HG02236	0	present	Spain	..	..	586413	South West Europe
1902	6401	HG02238.SG	HG02238	0	present	Spain	..	..	590168	South West Europe
1903	6402	HG02239.SG	HG02239	0	present	Spain	..	..	589018	South West Europe
1904	6403	HG02250.SG	HG02250	0	present	China	..	..	591946	North Asia
1905	6404	HG02252.SG	HG02252	0	present	Peru	..	..	590373	South America
1906	6405	HG02253.SG	HG02253	0	present	Peru	..	..	588065	South America
1907	6406	HG02255.SG	HG02255	0	present	Barbados	..	..	582857	South America
1908	6407	HG02256.SG	HG02256	0	present	Barbados	..	..	586498	South America
1909	6408	HG02259.SG	HG02259	0	present	Peru	..	..	591801	South America
1910	6409	HG02260.SG	HG02260	0	present	Peru	..	..	592563	South America
1911	6410	HG02262.SG	HG02262	0	present	Peru	..	..	592517	South America
1912	6411	HG02265.SG	HG02265	0	present	Peru	..	..	572834	South America
1913	6412	HG02266.SG	HG02266	0	present	Peru	..	..	567644	South America
1914	6413	HG02271.SG	HG02271	0	present	Peru	..	..	592992	South America
1915	6414	HG02272.SG	HG02272	0	present	Peru	..	..	590806	South America
1916	6415	HG02274.SG	HG02274	0	present	Peru	..	..	592349	South America
1917	6416	HG02275.SG	HG02275	0	present	Peru	..	..	588462	South America
1918	6417	HG02277.SG	HG02277	0	present	Peru	..	..	592138	South America
1919	6418	HG02278.SG	HG02278	0	present	Peru	..	..	591262	South America
1920	6419	HG02281.SG	HG02281	0	present	Barbados	..	..	593573	South America
1921	6420	HG02282.SG	HG02282	0	present	Barbados	..	..	593011	South America
1922	6421	HG02283.SG	HG02283	0	present	Barbados	..	..	593332	South America
1923	6422	HG02284.SG	HG02284	0	present	Barbados	..	..	593303	South America
1924	6423	HG02285.SG	HG02285	0	present	Peru	..	..	590506	South America
1925	6424	HG02286.SG	HG02286	0	present	Peru	..	..	592734	South America
1926	6425	HG02291.SG	HG02291	0	present	Peru	..	..	572976	South America
1927	6426	HG02292.SG	HG02292	0	present	Peru	..	..	581732	South America
1928	6427	HG02298.SG	HG02298	0	present	Peru	..	..	581308	South America
1929	6428	HG02299.SG	HG02299	0	present	Peru	..	..	583414	South America
1930	6429	HG02301.SG	HG02301	0	present	Peru	..	..	592622	South America
1931	6430	HG02304.SG	HG02304	0	present	Peru	..	..	592705	South America
1932	6431	HG02307.SG	HG02307	0	present	Barbados	..	..	584506	South America
1933	6432	HG02308.SG	HG02308	0	present	Barbados	..	..	588671	South America
1934	6433	HG02309.SG	HG02309	0	present	Barbados	..	..	582307	South America
1935	6434	HG02312.SG	HG02312	0	present	Peru	..	..	590470	South America
1936	6435	HG02314.SG	HG02314	0	present	Barbados	..	..	584563	South America
1937	6436	HG02315.SG	HG02315	0	present	Barbados	..	..	587530	South America
1938	6437	HG02317.SG	HG02317	0	present	Barbados	..	..	592040	South America
1939	6438	HG02318.SG	HG02318	0	present	Barbados	..	..	565530	South America
1940	6439	HG02322.SG	HG02322	0	present	Barbados	..	..	580099	South America
1941	6440	HG02323.SG	HG02323	0	present	Barbados	..	..	582910	South America
1942	6441	HG02325.SG	HG02325	0	present	Barbados	..	..	588593	South America
1943	6442	HG02330.SG	HG02330	0	present	Barbados	..	..	586702	South America
1944	6443	HG02332.SG	HG02332	0	present	Barbados	..	..	593257	South America
1945	6444	HG02334.SG	HG02334	0	present	Barbados	..	..	585291	South America
1946	6445	HG02337.SG	HG02337	0	present	Barbados	..	..	583574	South America
1947	6446	HG02339.SG	HG02339	0	present	Barbados	..	..	581937	South America
1948	6447	HG02343.SG	HG02343	0	present	Barbados	..	..	590385	South America
1949	6448	HG02345.SG	HG02345	0	present	Peru	..	..	587612	South America
1950	6449	HG02348.SG	HG02348	0	present	Peru	..	..	590523	South America
1951	6450	HG02351.SG	HG02351	0	present	China	..	..	587875	North Asia
1952	6451	HG02353.SG	HG02353	0	present	China	..	..	591367	North Asia
1953	6452	HG02355.SG	HG02355	0	present	China	..	..	589069	North Asia
1954	6453	HG02356.SG	HG02356	0	present	China	..	..	591679	North Asia
1955	6454	HG02360.SG	HG02360	0	present	China	..	..	591612	North Asia
1956	6455	HG02363.SG	HG02363	0	present	China	..	..	591240	North Asia
1957	6456	HG02364.SG	HG02364	0	present	China	..	..	590177	North Asia
1958	6457	HG02367.SG	HG02367	0	present	China	..	..	590542	North Asia
1959	6458	HG02371.SG	HG02371	0	present	China	..	..	588108	North Asia
1960	6459	HG02372.SG	HG02372	0	present	China	..	..	579095	North Asia
1961	6460	HG02373.SG	HG02373	0	present	China	..	..	591802	North Asia
1962	6461	HG02374.SG	HG02374	0	present	China	..	..	591432	North Asia
1963	6462	HG02375.SG	HG02375	0	present	China	..	..	591175	North Asia
1964	6463	HG02377.SG	HG02377	0	present	China	..	..	589313	North Asia
1965	6464	HG02379.SG	HG02379	0	present	China	..	..	591770	North Asia
1966	6465	HG02380.SG	HG02380	0	present	China	..	..	591218	North Asia
1967	6466	HG02381.SG	HG02381	0	present	China	..	..	591362	North Asia
1968	6467	HG02382.SG	HG02382	0	present	China	..	..	590619	North Asia
1969	6468	HG02383.SG	HG02383	0	present	China	..	..	591920	North Asia
1970	6469	HG02384.SG	HG02384	0	present	China	..	..	590266	North Asia
1971	6470	HG02385.SG	HG02385	0	present	China	..	..	582434	North Asia
1972	6471	HG02386.SG	HG02386	0	present	China	..	..	590644	North Asia
1973	6472	HG02387.SG	HG02387	0	present	China	..	..	588430	North Asia
1974	6473	HG02388.SG	HG02388	0	present	China	..	..	591866	North Asia
1975	6474	HG02389.SG	HG02389	0	present	China	..	..	588939	North Asia
1976	6475	HG02390.SG	HG02390	0	present	China	..	..	591544	North Asia
1977	6476	HG02391.SG	HG02391	0	present	China	..	..	590896	North Asia
1978	6477	HG02392.SG	HG02392	0	present	China	..	..	591284	North Asia
1979	6478	HG02394.SG	HG02394	0	present	China	..	..	589994	North Asia
1980	6479	HG02395.SG	HG02395	0	present	China	..	..	590314	North Asia
1981	6480	HG02396.SG	HG02396	0	present	China	..	..	588654	North Asia
1982	6481	HG02397.SG	HG02397	0	present	China	..	..	580632	North Asia
1983	6482	HG02398.SG	HG02398	0	present	China	..	..	592162	North Asia
1984	6483	HG02399.SG	HG02399	0	present	China	..	..	589828	North Asia
1985	6484	HG02401.SG	HG02401	0	present	China	..	..	590312	North Asia
1986	6485	HG02402.SG	HG02402	0	present	China	..	..	589461	North Asia
1987	6486	HG02406.SG	HG02406	0	present	China	..	..	591440	North Asia
1988	6487	HG02407.SG	HG02407	0	present	China	..	..	590138	North Asia
1989	6488	HG02408.SG	HG02408	0	present	China	..	..	592560	North Asia
1990	6489	HG02409.SG	HG02409	0	present	China	..	..	590549	North Asia
1991	6490	HG02410.SG	HG02410	0	present	China	..	..	593407	North Asia
1992	6491	HG02419.SG	HG02419	0	present	Barbados	..	..	592418	South America
1993	6492	HG02420.SG	HG02420	0	present	Barbados	..	..	592584	South America
1994	6493	HG02425.SG	HG02425	0	present	Peru	..	..	589207	South America
1995	6494	HG02427.SG	HG02427	0	present	Barbados	..	..	592510	South America
1996	6495	HG02429.SG	HG02429	0	present	Barbados	..	..	593017	South America
1997	6496	HG02433.SG	HG02433	0	present	Barbados	..	..	574475	South America
1998	6497	HG02439.SG	HG02439	0	present	Barbados	..	..	590352	South America
1999	6498	HG02442.SG	HG02442	0	present	Barbados	..	..	571219	South America
2000	6499	HG02445.SG	HG02445	0	present	Barbados	..	..	574165	South America
2001	6500	HG02449.SG	HG02449	0	present	Barbados	..	..	587099	South America
2002	6501	HG02450.SG	HG02450	0	present	Barbados	..	..	587200	South America
2003	6502	HG02455.SG	HG02455	0	present	Barbados	..	..	589514	South America
2004	6503	HG02461.SG	HG02461	0	present	Gambia	..	..	592908	Africa
2005	6504	HG02462.SG	HG02462	0	present	Gambia	..	..	592506	Africa
2006	4314	S_Gambian-1.DG	HG02464	0	present	Gambia	13.453056	-16.5775	583971	Africa
2007	2603	HG02465	HG02465	0	..	Gambia	13.4	16.7	591267	Africa
2008	6507	HG02470.SG	HG02470	0	present	Barbados	..	..	567938	South America
2009	6508	HG02471.SG	HG02471	0	present	Barbados	..	..	589025	South America
2010	6509	HG02476.SG	HG02476	0	present	Barbados	..	..	589090	South America
2011	6510	HG02477.SG	HG02477	0	present	Barbados	..	..	590151	South America
2012	6511	HG02479.SG	HG02479	0	present	Barbados	..	..	592030	South America
2013	6512	HG02481.SG	HG02481	0	present	Barbados	..	..	590624	South America
2014	6513	HG02484.SG	HG02484	0	present	Barbados	..	..	593258	South America
2015	6514	HG02485.SG	HG02485	0	present	Barbados	..	..	592496	South America
2016	6515	HG02489.SG	HG02489	0	present	Barbados	..	..	588980	South America
2017	6516	HG02490.SG	HG02490	0	present	Pakistan	..	..	593304	West Asia
2018	6517	HG02491.SG	HG02491	0	present	Pakistan	..	..	592397	West Asia
2019	6518	HG02493.SG	HG02493	0	present	Pakistan	..	..	592460	West Asia
2020	6519	HG02494.SG	HG02494	0	present	Pakistan	..	..	591013	West Asia
2021	6520	HG02496.SG	HG02496	0	present	Barbados	..	..	580883	South America
2022	6521	HG02497.SG	HG02497	0	present	Barbados	..	..	588203	South America
2023	6522	HG02501.SG	HG02501	0	present	Barbados	..	..	575687	South America
2024	6523	HG02502.SG	HG02502	0	present	Barbados	..	..	586057	South America
2025	6524	HG02505.SG	HG02505	0	present	Barbados	..	..	582275	South America
2026	6525	HG02508.SG	HG02508	0	present	Barbados	..	..	592290	South America
2027	6526	HG02511.SG	HG02511	0	present	Barbados	..	..	563951	South America
2028	6527	HG02512.SG	HG02512	0	present	Vietnam	10.8	106.65	588161	South Asia
2029	6528	HG02513.SG	HG02513	0	present	Vietnam	10.8	106.65	592587	South Asia
2030	6529	HG02521.SG	HG02521	0	present	Vietnam	10.8	106.65	588886	South Asia
2031	6530	HG02522.SG	HG02522	0	present	Vietnam	10.8	106.65	592809	South Asia
2032	6531	HG02536.SG	HG02536	0	present	Barbados	..	..	583819	South America
2033	6532	HG02537.SG	HG02537	0	present	Barbados	..	..	593015	South America
2034	6533	HG02541.SG	HG02541	0	present	Barbados	..	..	591534	South America
2035	6534	HG02545.SG	HG02545	0	present	Barbados	..	..	592559	South America
2036	6535	HG02546.SG	HG02546	0	present	Barbados	..	..	591558	South America
2037	6536	HG02549.SG	HG02549	0	present	Barbados	..	..	592043	South America
2038	6537	HG02554.SG	HG02554	0	present	Barbados	..	..	592762	South America
2039	6538	HG02555.SG	HG02555	0	present	Barbados	..	..	589843	South America
2040	6539	HG02557.SG	HG02557	0	present	Barbados	..	..	590156	South America
2041	6540	HG02558.SG	HG02558	0	present	Barbados	..	..	591729	South America
2042	6541	HG02561.SG	HG02561	0	present	Gambia	..	..	591354	Africa
2043	6542	HG02562.SG	HG02562	0	present	Gambia	..	..	592293	Africa
2044	6543	HG02568.SG	HG02568	0	present	Gambia	..	..	591075	Africa
2045	2597	HG02570	HG02570	0	..	Gambia	13.4	16.7	592009	Africa
2046	2581	HG02571	HG02571	0	..	Gambia	13.4	16.7	592197	Africa
2047	2590	HG02573	HG02573	0	..	Gambia	13.4	16.7	591216	Africa
2048	4330	S_Gambian-2.DG	HG02574	0	present	Gambia	13.453056	-16.5775	583477	Africa
2049	6548	HG02577.SG	HG02577	0	present	Barbados	..	..	589476	South America
2050	6549	HG02580.SG	HG02580	0	present	Barbados	..	..	589050	South America
2051	6550	HG02582.SG	HG02582	0	present	Gambia	..	..	592691	Africa
2052	6551	HG02583.SG	HG02583	0	present	Gambia	..	..	591529	Africa
2053	6552	HG02585.SG	HG02585	0	present	Gambia	..	..	593018	Africa
2054	6553	HG02586.SG	HG02586	0	present	Gambia	..	..	592581	Africa
2055	6554	HG02588.SG	HG02588	0	present	Gambia	..	..	592569	Africa
2056	6555	HG02589.SG	HG02589	0	present	Gambia	..	..	591444	Africa
2057	6556	HG02594.SG	HG02594	0	present	Gambia	..	..	593345	Africa
2058	6557	HG02595.SG	HG02595	0	present	Gambia	..	..	590601	Africa
2059	6558	HG02597.SG	HG02597	0	present	Pakistan	..	..	579443	West Asia
2060	2608	HG02600	HG02600	0	..	Pakistan	31.5	74.3	592475	West Asia
2061	2607	HG02601	HG02601	0	..	Pakistan	31.5	74.3	591961	West Asia
2062	6561	HG02603.SG	HG02603	0	present	Pakistan	..	..	593195	West Asia
2063	6562	HG02604.SG	HG02604	0	present	Pakistan	..	..	591556	West Asia
2064	6563	HG02610.SG	HG02610	0	present	Gambia	..	..	592490	Africa
2065	6564	HG02611.SG	HG02611	0	present	Gambia	..	..	592826	Africa
2066	6565	HG02613.SG	HG02613	0	present	Gambia	..	..	592351	Africa
2067	6566	HG02614.SG	HG02614	0	present	Gambia	..	..	591132	Africa
2068	6567	HG02620.SG	HG02620	0	present	Gambia	..	..	592754	Africa
2069	6568	HG02621.SG	HG02621	0	present	Gambia	..	..	592323	Africa
2070	6569	HG02623.SG	HG02623	0	present	Gambia	..	..	593439	Africa
2071	6570	HG02624.SG	HG02624	0	present	Gambia	..	..	592203	Africa
2072	6571	HG02628.SG	HG02628	0	present	Gambia	..	..	591559	Africa
2073	6572	HG02629.SG	HG02629	0	present	Gambia	..	..	591499	Africa
2074	6573	HG02634.SG	HG02634	0	present	Gambia	..	..	592499	Africa
2075	6574	HG02635.SG	HG02635	0	present	Gambia	..	..	592863	Africa
2076	6575	HG02642.SG	HG02642	0	present	Gambia	..	..	591884	Africa
2077	6576	HG02643.SG	HG02643	0	present	Gambia	..	..	591590	Africa
2078	6577	HG02645.SG	HG02645	0	present	Gambia	..	..	592881	Africa
2079	6578	HG02646.SG	HG02646	0	present	Gambia	..	..	591539	Africa
2080	6579	HG02648.SG	HG02648	0	present	Pakistan	..	..	590952	West Asia
2081	6580	HG02649.SG	HG02649	0	present	Pakistan	..	..	587336	West Asia
2082	6581	HG02651.SG	HG02651	0	present	Pakistan	..	..	591011	West Asia
2083	6582	HG02652.SG	HG02652	0	present	Pakistan	..	..	590423	West Asia
2084	6583	HG02654.SG	HG02654	0	present	Pakistan	..	..	592908	West Asia
2085	6584	HG02655.SG	HG02655	0	present	Pakistan	..	..	592022	West Asia
2086	6585	HG02657.SG	HG02657	0	present	Pakistan	..	..	592131	West Asia
2087	6586	HG02658.SG	HG02658	0	present	Pakistan	..	..	592359	West Asia
2088	6587	HG02660.SG	HG02660	0	present	Pakistan	..	..	592535	West Asia
2089	6588	HG02661.SG	HG02661	0	present	Pakistan	..	..	592521	West Asia
2090	6589	HG02666.SG	HG02666	0	present	Gambia	..	..	592846	Africa
2091	6590	HG02667.SG	HG02667	0	present	Gambia	..	..	591819	Africa
2092	6591	HG02675.SG	HG02675	0	present	Gambia	..	..	592636	Africa
2093	6592	HG02676.SG	HG02676	0	present	Gambia	..	..	592459	Africa
2094	6593	HG02678.SG	HG02678	0	present	Gambia	..	..	592962	Africa
2095	6594	HG02679.SG	HG02679	0	present	Gambia	..	..	591279	Africa
2096	6595	HG02681.SG	HG02681	0	present	Pakistan	..	..	589156	West Asia
2097	6596	HG02682.SG	HG02682	0	present	Pakistan	..	..	587854	West Asia
2098	6597	HG02684.SG	HG02684	0	present	Pakistan	..	..	592512	West Asia
2099	6598	HG02685.SG	HG02685	0	present	Pakistan	..	..	591878	West Asia
2100	6599	HG02687.SG	HG02687	0	present	Pakistan	..	..	593094	West Asia
2101	2551	HG02688	HG02688	0	..	Pakistan	31.5	74.3	591840	West Asia
2102	6601	HG02690.SG	HG02690	0	present	Pakistan	..	..	590534	West Asia
2103	6602	HG02691.SG	HG02691	0	present	Pakistan	..	..	590401	West Asia
2104	6603	HG02694.SG	HG02694	0	present	Pakistan	..	..	563372	West Asia
2105	6604	HG02696.SG	HG02696	0	present	Pakistan	..	..	593126	West Asia
2106	6605	HG02697.SG	HG02697	0	present	Pakistan	..	..	592182	West Asia
2107	6606	HG02699.SG	HG02699	0	present	Pakistan	..	..	593084	West Asia
2108	6607	HG02700.SG	HG02700	0	present	Pakistan	..	..	590281	West Asia
2109	6608	HG02702.SG	HG02702	0	present	Gambia	..	..	592759	Africa
2110	6609	HG02703.SG	HG02703	0	present	Gambia	..	..	592738	Africa
2111	6610	HG02715.SG	HG02715	0	present	Gambia	..	..	592330	Africa
2112	6611	HG02716.SG	HG02716	0	present	Gambia	..	..	591624	Africa
2113	6612	HG02721.SG	HG02721	0	present	Gambia	..	..	593252	Africa
2114	6613	HG02722.SG	HG02722	0	present	Gambia	..	..	592541	Africa
2115	4308	S_Punjabi-1.DG	HG02724	0	present	Pakistan	31.5	74.3	584194	West Asia
2116	6615	HG02725.SG	HG02725	0	present	Pakistan	..	..	592512	West Asia
2117	6616	HG02727.SG	HG02727	0	present	Pakistan	..	..	592412	West Asia
2118	6617	HG02728.SG	HG02728	0	present	Pakistan	..	..	591884	West Asia
2119	6618	HG02731.SG	HG02731	0	present	Pakistan	..	..	567249	West Asia
2120	6619	HG02733.SG	HG02733	0	present	Pakistan	..	..	593117	West Asia
2121	6620	HG02734.SG	HG02734	0	present	Pakistan	..	..	592520	West Asia
2122	6621	HG02736.SG	HG02736	0	present	Pakistan	..	..	590154	West Asia
2123	6622	HG02737.SG	HG02737	0	present	Pakistan	..	..	591354	West Asia
2124	6623	HG02756.SG	HG02756	0	present	Gambia	..	..	592294	Africa
2125	6624	HG02757.SG	HG02757	0	present	Gambia	..	..	591210	Africa
2126	6625	HG02759.SG	HG02759	0	present	Gambia	..	..	592796	Africa
2127	6626	HG02760.SG	HG02760	0	present	Gambia	..	..	592088	Africa
2128	6627	HG02763.SG	HG02763	0	present	Gambia	..	..	574541	Africa
2129	6628	HG02768.SG	HG02768	0	present	Gambia	..	..	592820	Africa
2130	6629	HG02769.SG	HG02769	0	present	Gambia	..	..	590233	Africa
2131	6630	HG02771.SG	HG02771	0	present	Gambia	..	..	592381	Africa
2132	6631	HG02772.SG	HG02772	0	present	Gambia	..	..	591150	Africa
2133	6632	HG02774.SG	HG02774	0	present	Pakistan	..	..	591839	West Asia
2134	6633	HG02775.SG	HG02775	0	present	Pakistan	..	..	591603	West Asia
2135	6634	HG02778.SG	HG02778	0	present	Pakistan	..	..	583710	West Asia
2136	6635	HG02780.SG	HG02780	0	present	Pakistan	..	..	584801	West Asia
2137	4133	S_Punjabi-2.DG	HG02783	0	present	Pakistan	31.5	74.3	584876	West Asia
2138	6637	HG02784.SG	HG02784	0	present	Pakistan	..	..	592283	West Asia
2139	6638	HG02786.SG	HG02786	0	present	Pakistan	..	..	592673	West Asia
2140	6639	HG02787.SG	HG02787	0	present	Pakistan	..	..	592247	West Asia
2141	6640	HG02789.SG	HG02789	0	present	Pakistan	..	..	593019	West Asia
2142	4286	S_Punjabi-3.DG	HG02790	0	present	Pakistan	31.5	74.3	584806	West Asia
2143	6642	HG02792.SG	HG02792	0	present	Pakistan	..	..	592398	West Asia
2144	6643	HG02793.SG	HG02793	0	present	Pakistan	..	..	592377	West Asia
2145	6644	HG02798.SG	HG02798	0	present	Gambia	..	..	592704	Africa
2146	6645	HG02799.SG	HG02799	0	present	Gambia	..	..	592305	Africa
2147	6646	HG02804.SG	HG02804	0	present	Gambia	..	..	592861	Africa
2148	6647	HG02805.SG	HG02805	0	present	Gambia	..	..	590381	Africa
2149	6648	HG02807.SG	HG02807	0	present	Gambia	..	..	591554	Africa
2150	6649	HG02808.SG	HG02808	0	present	Gambia	..	..	591187	Africa
2151	6650	HG02810.SG	HG02810	0	present	Gambia	..	..	593077	Africa
2152	6651	HG02811.SG	HG02811	0	present	Gambia	..	..	592900	Africa
2153	6652	HG02813.SG	HG02813	0	present	Gambia	..	..	590176	Africa
2154	6653	HG02814.SG	HG02814	0	present	Gambia	..	..	589368	Africa
2155	6654	HG02816.SG	HG02816	0	present	Gambia	..	..	584877	Africa
2156	6655	HG02817.SG	HG02817	0	present	Gambia	..	..	583449	Africa
2157	6656	HG02819.SG	HG02819	0	present	Gambia	..	..	584782	Africa
2158	6657	HG02820.SG	HG02820	0	present	Gambia	..	..	588315	Africa
2159	6658	HG02836.SG	HG02836	0	present	Gambia	..	..	586234	Africa
2160	6659	HG02837.SG	HG02837	0	present	Gambia	..	..	586594	Africa
2161	6660	HG02839.SG	HG02839	0	present	Gambia	..	..	590972	Africa
2162	6661	HG02840.SG	HG02840	0	present	Gambia	..	..	589183	Africa
2163	6662	HG02851.SG	HG02851	0	present	Gambia	..	..	589881	Africa
2164	6663	HG02852.SG	HG02852	0	present	Gambia	..	..	588112	Africa
2165	6664	HG02854.SG	HG02854	0	present	Gambia	..	..	590509	Africa
2166	6665	HG02855.SG	HG02855	0	present	Gambia	..	..	590391	Africa
2167	6666	HG02860.SG	HG02860	0	present	Gambia	..	..	588403	Africa
2168	6667	HG02861.SG	HG02861	0	present	Gambia	..	..	586509	Africa
2169	6668	HG02870.SG	HG02870	0	present	Gambia	..	..	582882	Africa
2170	6669	HG02878.SG	HG02878	0	present	Gambia	..	..	588551	Africa
2171	6670	HG02879.SG	HG02879	0	present	Gambia	..	..	592158	Africa
2172	6671	HG02881.SG	HG02881	0	present	Gambia	..	..	593019	Africa
2173	6672	HG02882.SG	HG02882	0	present	Gambia	..	..	591341	Africa
2174	6673	HG02884.SG	HG02884	0	present	Gambia	..	..	589899	Africa
2175	6674	HG02885.SG	HG02885	0	present	Gambia	..	..	590121	Africa
2176	6675	HG02887.SG	HG02887	0	present	Gambia	..	..	589297	Africa
2177	6676	HG02888.SG	HG02888	0	present	Gambia	..	..	589416	Africa
2178	6677	HG02890.SG	HG02890	0	present	Gambia	..	..	591923	Africa
